,AED,INR,1/6/18 10:08,1000
7757,AED,,,
7758,AED,,,
7759,AED,,,
7760,AED,,,
7761,AED,,,
7762,AED,,,
7763,AED,,,
7764,AED,,,
7765,AED,,,
7766,AED,,,
7767,AED,,,
7768,AED,,,
7769,AED,,,
7770,AED,,,
7771,AED,,,
7772,AED,,,
7773,AED,,,
7774,AED,,,
7775,AED,,,
7776,AED,,,
7777,AED,,,
7778,AED,,,
7779,AED,,,
7780,AED,,,
7781,AED,,,
7782,AED,,,
7783,AED,,,
7784,AED,,,
7785,AED,,,
7786,AED,,,
7787,AED,,,
7788,AED,,,
7789,AED,,,
7790,AED,,,
7791,AED,,,
7792,AED,,,
7793,AED,,,
7794,AED,,,
7795,AED,,,
7796,AED,,,
7797,AED,,,
7798,AED,,,
7799,AED,,,
7800,AED,,,
7801,AED,,,
7802,AED,,,
7803,AED,,,
7804,AED,,,
7805,AED,,,
7806,AED,,,
7807,AED,,,
7808,AED,,,
7809,AED,,,
7810,AED,,,
7811,AED,,,
7812,AED,,,
7813,AED,,,
7814,AED,,,
7815,AED,,,
7816,AED,,,
7817,AED,,,
7818,AED,,,
7819,AED,,,
7820,AED,,,
7821,AED,,,
7822,AED,,,
7823,AED,,,
7824,AED,,,
7825,AED,,,
7826,AED,,,
7827,AED,,,
7828,AED,,,
7829,AED,,,
7830,AED,,,
7831,AED,,,
7832,AED,,,
7833,AED,,,
7834,AED,,,
7835,AED,,,
7836,AED,,,
7837,AED,,,
7838,AED,,,
7839,AED,,,
7840,AED,,,
7841,AED,,,
7842,AED,,,
7843,AED,,,
7844,AED,,,
7845,AED,,,
7846,AED,,,
7847,AED,,,
7848,AED,,,
7849,AED,,,
7850,AED,,,
7851,AED,,,
7852,AED,,,
7853,AED,,,
7854,AED,,,
7855,AED,,,
7856,AED,,,
7857,AED,,,
7858,AED,,,
7859,AED,,,
7860,AED,,,
7861,AED,,,
7862,AED,,,
7863,AED,,,
7864,AED,,,
7865,AED,,,
7866,AED,,,
7867,AED,,,
7868,AED,,,
7869,AED,,,
7870,AED,,,
7871,AED,,,
7872,AED,,,
7873,AED,,,
7874,AED,,,
7875,AED,,,
7876,AED,,,
7877,AED,,,
7878,AED,,,
7879,AED,,,
7880,AED,,,
7881,AED,,,
7882,AED,,,
7883,AED,,,
7884,AED,,,
7885,AED,,,
7886,AED,,,
7887,AED,,,
7888,AED,,,
7889,AED,,,
7890,AED,,,
7891,AED,,,
7892,AED,,,
7893,AED,,,
7894,AED,,,
7895,AED,,,
7896,AED,,,
7897,AED,,,
7898,AED,,,
7899,AED,,,
7900,AED,,,
7901,AED,,,
7902,AED,,,
7903,AED,,,
7904,AED,,,
7905,AED,,,
7906,AED,,,
7907,AED,,,
7908,AED,,,
7909,AED,,,
7910,AED,,,
7911,AED,,,
7912,AED,,,
7913,AED,,,
7914,AED,,,
7915,AED,,,
7916,AED,,,
7917,AED,,,
7918,AED,,,
7919,AED,,,
7920,AED,,,
7921,AED,,,
7922,AED,,,
7923,AED,,,
7924,AED,,,
7925,AED,,,
7926,AED,,,
7927,AED,,,
7928,AED,,,
7929,AED,,,
7930,AED,,,
7931,AED,,,
7932,AED,,,
7933,AED,,,
7934,AED,,,
7935,AED,,,
7936,AED,,,
7937,AED,,,
7938,AED,,,
7939,AED,,,
7940,AED,,,
7941,AED,,,
7942,AED,,,
7943,AED,,,
7944,AED,,,
7945,AED,,,
7946,AED,,,
7947,AED,,,
7948,AED,,,
7949,AED,,,
7950,AED,,,
7951,AED,,,
7952,AED,,,
7953,AED,,,
7954,AED,,,
7955,AED,,,
7956,AED,,,
7957,AED,,,
7958,AED,,,
7959,AED,,,
7960,AED,,,
7961,AED,,,
7962,AED,,,
7963,AED,,,
7964,AED,,,
7965,AED,,,
7966,AED,,,
7967,AED,,,
7968,AED,,,
7969,AED,,,
7970,AED,,,
7971,AED,,,
7972,AED,,,
7973,AED,,,
7974,AED,,,
7975,AED,,,
7976,AED,,,
7977,AED,,,
7978,AED,,,
7979,AED,,,
7980,AED,,,
7981,AED,,,
7982,AED,,,
7983,AED,,,
7984,AED,,,
7985,AED,,,
7986,AED,,,
7987,AED,,,
7988,AED,,,
7989,AED,,,
7990,AED,,,
7991,AED,,,
7992,AED,,,
7993,AED,,,
7994,AED,,,
7995,AED,,,
7996,AED,,,
7997,AED,,,
7998,AED,,,
7999,AED,,,
8000,AED,,,
8001,AED,,,
8002,AED,,,
8003,AED,,,
8004,AED,,,
8005,AED,,,
8006,AED,,,
8007,AED,,,
8008,AED,,,
8009,AED,,,
8010,AED,,,
8011,AED,,,
8012,AED,,,
8013,AED,,,
8014,AED,,,
8015,AED,,,
8016,AED,,,
8017,AED,,,
8018,AED,,,
8019,AED,,,
8020,AED,,,
8021,AED,,,
8022,AED,,,
8023,AED,,,
8024,AED,,,
8025,AED,,,
8026,AED,,,
8027,AED,,,
8028,AED,,,
8029,AED,,,
8030,AED,,,
8031,AED,,,
8032,AED,,,
8033,AED,,,
8034,AED,,,
8035,AED,,,
8036,AED,,,
8037,AED,,,
8038,AED,,,
8039,AED,,,
8040,AED,,,
8041,AED,,,
8042,AED,,,
8043,AED,,,
8044,AED,,,
8045,AED,,,
8046,AED,,,
8047,AED,,,
8048,AED,,,
8049,AED,,,
8050,AED,,,
8051,AED,,,
8052,AED,,,
8053,AED,,,
8054,AED,,,
8055,AED,,,
8056,AED,,,
8057,AED,,,
8058,AED,,,
8059,AED,,,
8060,AED,,,
8061,AED,,,
8062,AED,,,
8063,AED,,,
8064,AED,,,
8065,AED,,,
8066,AED,,,
8067,AED,,,
8068,AED,,,
8069,AED,,,
8070,AED,,,
8071,AED,,,
8072,AED,,,
8073,AED,,,
8074,AED,,,
8075,AED,,,
8076,AED,,,
8077,AED,,,
8078,AED,,,
8079,AED,,,
8080,AED,,,
8081,AED,,,
8082,AED,,,
8083,AED,,,
8084,AED,,,
8085,AED,,,
8086,AED,,,
8087,AED,,,
8088,AED,,,
8089,AED,,,
8090,AED,,,
8091,AED,,,
8092,AED,,,
8093,AED,,,
8094,AED,,,
8095,AED,,,
8096,AED,,,
8097,AED,,,
8098,AED,,,
8099,AED,,,
8100,AED,,,
8101,AED,,,
8102,AED,,,
8103,AED,,,
8104,AED,,,
8105,AED,,,
8106,AED,,,
8107,AED,,,
8108,AED,,,
8109,AED,,,
8110,AED,,,
8111,AED,,,
8112,AED,,,
8113,AED,,,
8114,AED,,,
8115,AED,,,
8116,AED,,,
8117,AED,,,
8118,AED,,,
8119,AED,,,
8120,AED,,,
8121,AED,,,
8122,AED,,,
8123,AED,,,
8124,AED,,,
8125,AED,,,
8126,AED,,,
8127,AED,,,
8128,AED,,,
8129,AED,,,
8130,AED,,,
8131,AED,,,
8132,AED,,,
8133,AED,,,
8134,AED,,,
8135,AED,,,
8136,AED,,,
8137,AED,,,
8138,AED,,,
8139,AED,,,
8140,AED,,,
8141,AED,,,
8142,AED,,,
8143,AED,,,
8144,AED,,,
8145,AED,,,
8146,AED,,,
8147,AED,,,
8148,AED,,,
8149,AED,,,
8150,AED,,,
8151,AED,,,
8152,AED,,,
8153,AED,,,
8154,AED,,,
8155,AED,,,
8156,AED,,,
8157,AED,,,
8158,AED,,,
8159,AED,,,
8160,AED,,,
8161,AED,,,
8162,AED,,,
8163,AED,,,
8164,AED,,,
8165,AED,,,
8166,AED,,,
8167,AED,,,
8168,AED,,,
8169,AED,,,
8170,AED,,,
8171,AED,,,
8172,AED,,,
8173,AED,,,
8174,AED,,,
8175,AED,,,
8176,AED,,,
8177,AED,,,
8178,AED,,,
8179,AED,,,
8180,AED,,,
8181,AED,,,
8182,AED,,,
8183,AED,,,
8184,AED,,,
8185,AED,,,
8186,AED,,,
8187,AED,,,
8188,AED,,,
8189,AED,,,
8190,AED,,,
8191,AED,,,
8192,AED,,,
8193,AED,,,
8194,AED,,,
8195,AED,,,
8196,AED,,,
8197,AED,,,
8198,AED,,,
8199,AED,,,
8200,AED,,,
8201,AED,,,
8202,AED,,,
8203,AED,,,
8204,AED,,,
8205,AED,,,
8206,AED,,,
8207,AED,,,
8208,AED,,,
8209,AED,,,
8210,AED,,,
8211,AED,,,
8212,AED,,,
8213,AED,,,
8214,AED,,,
8215,AED,,,
8216,AED,,,
8217,AED,,,
8218,AED,,,
8219,AED,,,
8220,AED,,,
8221,AED,,,
8222,AED,,,
8223,AED,,,
8224,AED,,,
8225,AED,,,
8226,AED,,,
8227,AED,,,
8228,AED,,,
8229,AED,,,
8230,AED,,,
8231,AED,,,
8232,AED,,,
8233,AED,,,
8234,AED,,,
8235,AED,,,
8236,AED,,,
8237,AED,,,
8238,AED,,,
8239,AED,,,
8240,AED,,,
8241,AED,,,
8242,AED,,,
8243,AED,,,
8244,AED,,,
8245,AED,,,
8246,AED,,,
8247,AED,,,
8248,AED,,,
8249,AED,,,
8250,AED,,,
8251,AED,,,
8252,AED,,,
8253,AED,,,
8254,AED,,,
8255,AED,,,
8256,AED,,,
8257,AED,,,
8258,AED,,,
8259,AED,,,
8260,AED,,,
8261,AED,,,
8262,AED,,,
8263,AED,,,
8264,AED,,,
8265,AED,,,
8266,AED,,,
8267,AED,,,
8268,AED,,,
8269,AED,,,
8270,AED,,,
8271,AED,,,
8272,AED,,,
8273,AED,,,
8274,AED,,,
8275,AED,,,
8276,AED,,,
8277,AED,,,
8278,AED,,,
8279,AED,,,
8280,AED,,,
8281,AED,,,
8282,AED,,,
8283,AED,,,
8284,AED,,,
8285,AED,,,
8286,AED,,,
8287,AED,,,
8288,AED,,,
8289,AED,,,
8290,AED,,,
8291,AED,,,
8292,AED,,,
8293,AED,,,
8294,AED,,,
8295,AED,,,
8296,AED,,,
8297,AED,,,
8298,AED,,,
8299,AED,,,
8300,AED,,,
8301,AED,,,
8302,AED,,,
8303,AED,,,
8304,AED,,,
8305,AED,,,
8306,AED,,,
8307,AED,,,
8308,AED,,,
8309,AED,,,
8310,AED,,,
8311,AED,,,
8312,AED,,,
8313,AED,,,
8314,AED,,,
8315,AED,,,
8316,AED,,,
8317,AED,,,
8318,AED,,,
8319,AED,,,
8320,AED,,,
8321,AED,,,
8322,AED,,,
8323,AED,,,
8324,AED,,,
8325,AED,,,
8326,AED,,,
8327,AED,,,
8328,AED,,,
8329,AED,,,
8330,AED,,,
8331,AED,,,
8332,AED,,,
8333,AED,,,
8334,AED,,,
8335,AED,,,
8336,AED,,,
8337,AED,,,
8338,AED,,,
8339,AED,,,
8340,AED,,,
8341,AED,,,
8342,AED,,,
8343,AED,,,
8344,AED,,,
8345,AED,,,
8346,AED,,,
8347,AED,,,
8348,AED,,,
8349,AED,,,
8350,AED,,,
8351,AED,,,
8352,AED,,,
8353,AED,,,
8354,AED,,,
8355,AED,,,
8356,AED,,,
8357,AED,,,
8358,AED,,,
8359,AED,,,
8360,AED,,,
8361,AED,,,
8362,AED,,,
8363,AED,,,
8364,AED,,,
8365,AED,,,
8366,AED,,,
8367,AED,,,
8368,AED,,,
8369,AED,,,
8370,AED,,,
8371,AED,,,
8372,AED,,,
8373,AED,,,
8374,AED,,,
8375,AED,,,
8376,AED,,,
8377,AED,,,
8378,AED,,,
8379,AED,,,
8380,AED,,,
8381,AED,,,
8382,AED,,,
8383,AED,,,
8384,AED,,,
8385,AED,,,
8386,AED,,,
8387,AED,,,
8388,AED,,,
8389,AED,,,
8390,AED,,,
8391,AED,,,
8392,AED,,,
8393,AED,,,
8394,AED,,,
8395,AED,,,
8396,AED,,,
8397,AED,,,
8398,AED,,,
8399,AED,,,
8400,AED,,,
8401,AED,,,
8402,AED,,,
8403,AED,,,
8404,AED,,,
8405,AED,,,
8406,AED,,,
8407,AED,,,
8408,AED,,,
8409,AED,,,
8410,AED,,,
8411,AED,,,
8412,AED,,,
8413,AED,,,
8414,AED,,,
8415,AED,,,
8416,AED,,,
8417,AED,,,
8418,AED,,,
8419,AED,,,
8420,AED,,,
8421,AED,,,
8422,AED,,,
8423,AED,,,
8424,AED,,,
8425,AED,,,
8426,AED,,,
8427,AED,,,
8428,AED,,,
8429,AED,,,
8430,AED,,,
8431,AED,,,
8432,AED,,,
8433,AED,,,
8434,AED,,,
8435,AED,,,
8436,AED,,,
8437,AED,,,
8438,AED,,,
8439,AED,,,
8440,AED,,,
8441,AED,,,
8442,AED,,,
8443,AED,,,
8444,AED,,,
8445,AED,,,
8446,AED,,,
8447,AED,,,
8448,AED,,,
8449,AED,,,
8450,AED,,,
8451,AED,,,
8452,AED,,,
8453,AED,,,
8454,AED,,,
8455,AED,,,
8456,AED,,,
8457,AED,,,
8458,AED,,,
8459,AED,,,
8460,AED,,,
8461,AED,,,
8462,AED,,,
8463,AED,,,
8464,AED,,,
8465,AED,,,
8466,AED,,,
8467,AED,,,
8468,AED,,,
8469,AED,,,
8470,AED,,,
8471,AED,,,
8472,AED,,,
8473,AED,,,
8474,AED,,,
8475,AED,,,
8476,AED,,,
8477,AED,,,
8478,AED,,,
8479,AED,,,
8480,AED,,,
8481,AED,,,
8482,AED,,,
8483,AED,,,
8484,AED,,,
8485,AED,,,
8486,AED,,,
8487,AED,,,
8488,AED,,,
8489,AED,,,
8490,AED,,,
8491,AED,,,
8492,AED,,,
8493,AED,,,
8494,AED,,,
8495,AED,,,
8496,AED,,,
8497,AED,,,
8498,AED,,,
8499,AED,,,
8500,AED,,,
8501,AED,,,
8502,AED,,,
8503,AED,,,
8504,AED,,,
8505,AED,,,
8506,AED,,,
8507,AED,,,
8508,AED,,,
8509,AED,,,
8510,AED,,,
8511,AED,,,
8512,AED,,,
8513,AED,,,
8514,AED,,,
8515,AED,,,
8516,AED,,,
8517,AED,,,
8518,AED,,,
8519,AED,,,
8520,AED,,,
8521,AED,,,
8522,AED,,,
8523,AED,,,
8524,AED,,,
8525,AED,,,
8526,AED,,,
8527,AED,,,
8528,AED,,,
8529,AED,,,
8530,AED,,,
8531,AED,,,
8532,AED,,,
8533,AED,,,
8534,AED,,,
8535,AED,,,
8536,AED,,,
8537,AED,,,
8538,AED,,,
8539,AED,,,
8540,AED,,,
8541,AED,,,
8542,AED,,,
8543,AED,,,
8544,AED,,,
8545,AED,,,
8546,AED,,,
8547,AED,,,
8548,AED,,,
8549,AED,,,
8550,AED,,,
8551,AED,,,
8552,AED,,,
8553,AED,,,
8554,AED,,,
8555,AED,,,
8556,AED,,,
8557,AED,,,
8558,AED,,,
8559,AED,,,
8560,AED,,,
8561,AED,,,
8562,AED,,,
8563,AED,,,
8564,AED,,,
8565,AED,,,
8566,AED,,,
8567,AED,,,
8568,AED,,,
8569,AED,,,
8570,AED,,,
8571,AED,,,
8572,AED,,,
8573,AED,,,
8574,AED,,,
8575,AED,,,
8576,AED,,,
8577,AED,,,
8578,AED,,,
8579,AED,,,
8580,AED,,,
8581,AED,,,
8582,AED,,,
8583,AED,,,
8584,AED,,,
8585,AED,,,
8586,AED,,,
8587,AED,,,
8588,AED,,,
8589,AED,,,
8590,AED,,,
8591,AED,,,
8592,AED,,,
8593,AED,,,
8594,AED,,,
8595,AED,,,
8596,AED,,,
8597,AED,,,
8598,AED,,,
8599,AED,,,
8600,AED,,,
8601,AED,,,
8602,AED,,,
8603,AED,,,
8604,AED,,,
8605,AED,,,
8606,AED,,,
8607,AED,,,
8608,AED,,,
8609,AED,,,
8610,AED,,,
8611,AED,,,
8612,AED,,,
8613,AED,,,
8614,AED,,,
8615,AED,,,
8616,AED,,,
8617,AED,,,
8618,AED,,,
8619,AED,,,
8620,AED,,,
8621,AED,,,
8622,AED,,,
8623,AED,,,
8624,AED,,,
8625,AED,,,
8626,AED,,,
8627,AED,,,
8628,AED,,,
8629,AED,,,
8630,AED,,,
8631,AED,,,
8632,AED,,,
8633,AED,,,
8634,AED,,,
8635,AED,,,
8636,AED,,,
8637,AED,,,
8638,AED,,,
8639,AED,,,
8640,AED,,,
8641,AED,,,
8642,AED,,,
8643,AED,,,
8644,AED,,,
8645,AED,,,
8646,AED,,,
8647,AED,,,
8648,AED,,,
8649,AED,,,
8650,AED,,,
8651,AED,,,
8652,AED,,,
8653,AED,,,
8654,AED,,,
8655,AED,,,
8656,AED,,,
8657,AED,,,
8658,AED,,,
8659,AED,,,
8660,AED,,,
8661,AED,,,
8662,AED,,,
8663,AED,,,
8664,AED,,,
8665,AED,,,
8666,AED,,,
8667,AED,,,
8668,AED,,,
8669,AED,,,
8670,AED,,,
8671,AED,,,
8672,AED,,,
8673,AED,,,
8674,AED,,,
8675,AED,,,
8676,AED,,,
8677,AED,,,
8678,AED,,,
8679,AED,,,
8680,AED,,,
8681,AED,,,
8682,AED,,,
8683,AED,,,
8684,AED,,,
8685,AED,,,
8686,AED,,,
8687,AED,,,
8688,AED,,,
8689,AED,,,
8690,AED,,,
8691,AED,,,
8692,AED,,,
8693,AED,,,
8694,AED,,,
8695,AED,,,
8696,AED,,,
8697,AED,,,
8698,AED,,,
8699,AED,,,
8700,AED,,,
8701,AED,,,
8702,AED,,,
8703,AED,,,
8704,AED,,,
8705,AED,,,
8706,AED,,,
8707,AED,,,
8708,AED,,,
8709,AED,,,
8710,AED,,,
8711,AED,,,
8712,AED,,,
8713,AED,,,
8714,AED,,,
8715,AED,,,
8716,AED,,,
8717,AED,,,
8718,AED,,,
8719,AED,,,
8720,AED,,,
8721,AED,,,
8722,AED,,,
8723,AED,,,
8724,AED,,,
8725,AED,,,
8726,AED,,,
8727,AED,,,
8728,AED,,,
8729,AED,,,
8730,AED,,,
8731,AED,,,
8732,AED,,,
8733,AED,,,
8734,AED,,,
8735,AED,,,
8736,AED,,,
8737,AED,,,
8738,AED,,,
8739,AED,,,
8740,AED,,,
8741,AED,,,
8742,AED,,,
8743,AED,,,
8744,AED,,,
8745,AED,,,
8746,AED,,,
8747,AED,,,
8748,AED,,,
8749,AED,,,
8750,AED,,,
8751,AED,,,
8752,AED,,,
8753,AED,,,
8754,AED,,,
8755,AED,,,
8756,AED,,,
8757,AED,,,
8758,AED,,,
8759,AED,,,
8760,AED,,,
8761,AED,,,
8762,AED,,,
8763,AED,,,
8764,AED,,,
8765,AED,,,
8766,AED,,,
8767,AED,,,
8768,AED,,,
8769,AED,,,
8770,AED,,,
8771,AED,,,
8772,AED,,,
8773,AED,,,
8774,AED,,,
8775,AED,,,
8776,AED,,,
8777,AED,,,
8778,AED,,,
8779,AED,,,
8780,AED,,,
8781,AED,,,
8782,AED,,,
8783,AED,,,
8784,AED,,,
8785,AED,,,
8786,AED,,,
8787,AED,,,
8788,AED,,,
8789,AED,,,
8790,AED,,,
8791,AED,,,
8792,AED,,,
8793,AED,,,
8794,AED,,,
8795,AED,,,
8796,AED,,,
8797,AED,,,
8798,AED,,,
8799,AED,,,
8800,AED,,,
8801,AED,,,
8802,AED,,,
8803,AED,,,
8804,AED,,,
8805,AED,,,
8806,AED,,,
8807,AED,,,
8808,AED,,,
8809,AED,,,
8810,AED,,,
8811,AED,,,
8812,AED,,,
8813,AED,,,
8814,AED,,,
8815,AED,,,
8816,AED,,,
8817,AED,,,
8818,AED,,,
8819,AED,,,
8820,AED,,,
8821,AED,,,
8822,AED,,,
8823,AED,,,
8824,AED,,,
8825,AED,,,
8826,AED,,,
8827,AED,,,
8828,AED,,,
8829,AED,,,
8830,AED,,,
8831,AED,,,
8832,AED,,,
8833,AED,,,
8834,AED,,,
8835,AED,,,
8836,AED,,,
8837,AED,,,
8838,AED,,,
8839,AED,,,
8840,AED,,,
8841,AED,,,
8842,AED,,,
8843,AED,,,
8844,AED,,,
8845,AED,,,
8846,AED,,,
8847,AED,,,
8848,AED,,,
8849,AED,,,
8850,AED,,,
8851,AED,,,
8852,AED,,,
8853,AED,,,
8854,AED,,,
8855,AED,,,
8856,AED,,,
8857,AED,,,
8858,AED,,,
8859,AED,,,
8860,AED,,,
8861,AED,,,
8862,AED,,,
8863,AED,,,
8864,AED,,,
8865,AED,,,
8866,AED,,,
8867,AED,,,
8868,AED,,,
8869,AED,,,
8870,AED,,,
8871,AED,,,
8872,AED,,,
8873,AED,,,
8874,AED,,,
8875,AED,,,
8876,AED,,,
8877,AED,,,
8878,AED,,,
8879,AED,,,
8880,AED,,,
8881,AED,,,
8882,AED,,,
8883,AED,,,
8884,AED,,,
8885,AED,,,
8886,AED,,,
8887,AED,,,
8888,AED,,,
8889,AED,,,
8890,AED,,,
8891,AED,,,
8892,AED,,,
8893,AED,,,
8894,AED,,,
8895,AED,,,
8896,AED,,,
8897,AED,,,
8898,AED,,,
8899,AED,,,
8900,AED,,,
8901,AED,,,
8902,AED,,,
8903,AED,,,
8904,AED,,,
8905,AED,,,
8906,AED,,,
8907,AED,,,
8908,AED,,,
8909,AED,,,
8910,AED,,,
8911,AED,,,
8912,AED,,,
8913,AED,,,
8914,AED,,,
8915,AED,,,
8916,AED,,,
8917,AED,,,
8918,AED,,,
8919,AED,,,
8920,AED,,,
8921,AED,,,
8922,AED,,,
8923,AED,,,
8924,AED,,,
8925,AED,,,
8926,AED,,,
8927,AED,,,
8928,AED,,,
8929,AED,,,
8930,AED,,,
8931,AED,,,
8932,AED,,,
8933,AED,,,
8934,AED,,,
8935,AED,,,
8936,AED,,,
8937,AED,,,
8938,AED,,,
8939,AED,,,
8940,AED,,,
8941,AED,,,
8942,AED,,,
8943,AED,,,
8944,AED,,,
8945,AED,,,
8946,AED,,,
8947,AED,,,
8948,AED,,,
8949,AED,,,
8950,AED,,,
8951,AED,,,
8952,AED,,,
8953,AED,,,
8954,AED,,,
8955,AED,,,
8956,AED,,,
8957,AED,,,
8958,AED,,,
8959,AED,,,
8960,AED,,,
8961,AED,,,
8962,AED,,,
8963,AED,,,
8964,AED,,,
8965,AED,,,
8966,AED,,,
8967,AED,,,
8968,AED,,,
8969,AED,,,
8970,AED,,,
8971,AED,,,
8972,AED,,,
8973,AED,,,
8974,AED,,,
8975,AED,,,
8976,AED,,,
8977,AED,,,
8978,AED,,,
8979,AED,,,
8980,AED,,,
8981,AED,,,
8982,AED,,,
8983,AED,,,
8984,AED,,,
8985,AED,,,
8986,AED,,,
8987,AED,,,
8988,AED,,,
8989,AED,,,
8990,AED,,,
8991,AED,,,
8992,AED,,,
8993,AED,,,
8994,AED,,,
8995,AED,,,
8996,AED,,,
8997,AED,,,
8998,AED,,,
8999,AED,,,
9000,AED,,,
9001,AED,,,
9002,AED,,,
9003,AED,,,
9004,AED,,,
9005,AED,,,
9006,AED,,,
9007,AED,,,
9008,AED,,,
9009,AED,,,
9010,AED,,,
9011,AED,,,
9012,AED,,,
9013,AED,,,
9014,AED,,,
9015,AED,,,
9016,AED,,,
9017,AED,,,
9018,AED,,,
9019,AED,,,
9020,AED,,,
9021,AED,,,
9022,AED,,,
9023,AED,,,
9024,AED,,,
9025,AED,,,
9026,AED,,,
9027,AED,,,
9028,AED,,,
9029,AED,,,
9030,AED,,,
9031,AED,,,
9032,AED,,,
9033,AED,,,
9034,AED,,,
9035,AED,,,
9036,AED,,,
9037,AED,,,
9038,AED,,,
9039,AED,,,
9040,AED,,,
9041,AED,,,
9042,AED,,,
9043,AED,,,
9044,AED,,,
9045,AED,,,
9046,AED,,,
9047,AED,,,
9048,AED,,,
9049,AED,,,
9050,AED,,,
9051,AED,,,
9052,AED,,,
9053,AED,,,
9054,AED,,,
9055,AED,,,
9056,AED,,,
9057,AED,,,
9058,AED,,,
9059,AED,,,
9060,AED,,,
9061,AED,,,
9062,AED,,,
9063,AED,,,
9064,AED,,,
9065,AED,,,
9066,AED,,,
9067,AED,,,
9068,AED,,,
9069,AED,,,
9070,AED,,,
9071,AED,,,
9072,AED,,,
9073,AED,,,
9074,AED,,,
9075,AED,,,
9076,AED,,,
9077,AED,,,
9078,AED,,,
9079,AED,,,
9080,AED,,,
9081,AED,,,
9082,AED,,,
9083,AED,,,
9084,AED,,,
9085,AED,,,
9086,AED,,,
9087,AED,,,
9088,AED,,,
9089,AED,,,
9090,AED,,,
9091,AED,,,
9092,AED,,,
9093,AED,,,
9094,AED,,,
9095,AED,,,
9096,AED,,,
9097,AED,,,
9098,AED,,,
9099,AED,,,
9100,AED,,,
9101,AED,,,
9102,AED,,,
9103,AED,,,
9104,AED,,,
9105,AED,,,
9106,AED,,,
9107,AED,,,
9108,AED,,,
9109,AED,,,
9110,AED,,,
9111,AED,,,
9112,AED,,,
9113,AED,,,
9114,AED,,,
9115,AED,,,
9116,AED,,,
9117,AED,,,
9118,AED,,,
9119,AED,,,
9120,AED,,,
9121,AED,,,
9122,AED,,,
9123,AED,,,
9124,AED,,,
9125,AED,,,
9126,AED,,,
9127,AED,,,
9128,AED,,,
9129,AED,,,
9130,AED,,,
9131,AED,,,
9132,AED,,,
9133,AED,,,
9134,AED,,,
9135,AED,,,
9136,AED,,,
9137,AED,,,
9138,AED,,,
9139,AED,,,
9140,AED,,,
9141,AED,,,
9142,AED,,,
9143,AED,,,
9144,AED,,,
9145,AED,,,
9146,AED,,,
9147,AED,,,
9148,AED,,,
9149,AED,,,
9150,AED,,,
9151,AED,,,
9152,AED,,,
9153,AED,,,
9154,AED,,,
9155,AED,,,
9156,AED,,,
9157,AED,,,
9158,AED,,,
9159,AED,,,
9160,AED,,,
9161,AED,,,
9162,AED,,,
9163,AED,,,
9164,AED,,,
9165,AED,,,
9166,AED,,,
9167,AED,,,
9168,AED,,,
9169,AED,,,
9170,AED,,,
9171,AED,,,
9172,AED,,,
9173,AED,,,
9174,AED,,,
9175,AED,,,
9176,AED,,,
9177,AED,,,
9178,AED,,,
9179,AED,,,
9180,AED,,,
9181,AED,,,
9182,AED,,,
9183,AED,,,
9184,AED,,,
9185,AED,,,
9186,AED,,,
9187,AED,,,
9188,AED,,,
9189,AED,,,
9190,AED,,,
9191,AED,,,
9192,AED,,,
9193,AED,,,
9194,AED,,,
9195,AED,,,
9196,AED,,,
9197,AED,,,
9198,AED,,,
9199,AED,,,
9200,AED,,,
9201,AED,,,
9202,AED,,,
9203,AED,,,
9204,AED,,,
9205,AED,,,
9206,AED,,,
9207,AED,,,
9208,AED,,,
9209,AED,,,
9210,AED,,,
9211,AED,,,
9212,AED,,,
9213,AED,,,
9214,AED,,,
9215,AED,,,
9216,AED,,,
9217,AED,,,
9218,AED,,,
9219,AED,,,
9220,AED,,,
9221,AED,,,
9222,AED,,,
9223,AED,,,
9224,AED,,,
9225,AED,,,
9226,AED,,,
9227,AED,,,
9228,AED,,,
9229,AED,,,
9230,AED,,,
9231,AED,,,
9232,AED,,,
9233,AED,,,
9234,AED,,,
9235,AED,,,
9236,AED,,,
9237,AED,,,
9238,AED,,,
9239,AED,,,
9240,AED,,,
9241,AED,,,
9242,AED,,,
9243,AED,,,
9244,AED,,,
9245,AED,,,
9246,AED,,,
9247,AED,,,
9248,AED,,,
9249,AED,,,
9250,AED,,,
9251,AED,,,
9252,AED,,,
9253,AED,,,
9254,AED,,,
9255,AED,,,
9256,AED,,,
9257,AED,,,
9258,AED,,,
9259,AED,,,
9260,AED,,,
9261,AED,,,
9262,AED,,,
9263,AED,,,
9264,AED,,,
9265,AED,,,
9266,AED,,,
9267,AED,,,
9268,AED,,,
9269,AED,,,
9270,AED,,,
9271,AED,,,
9272,AED,,,
9273,AED,,,
9274,AED,,,
9275,AED,,,
9276,AED,,,
9277,AED,,,
9278,AED,,,
9279,AED,,,
9280,AED,,,
9281,AED,,,
9282,AED,,,
9283,AED,,,
9284,AED,,,
9285,AED,,,
9286,AED,,,
9287,AED,,,
9288,AED,,,
9289,AED,,,
9290,AED,,,
9291,AED,,,
9292,AED,,,
9293,AED,,,
9294,AED,,,
9295,AED,,,
9296,AED,,,
9297,AED,,,
9298,AED,,,
9299,AED,,,
9300,AED,,,
9301,AED,,,
9302,AED,,,
9303,AED,,,
9304,AED,,,
9305,AED,,,
9306,AED,,,
9307,AED,,,
9308,AED,,,
9309,AED,,,
